Quest ID,Quest Name,Faction,Item ID,Item Name,Item Level,Quality,Slot
705,"Pearl Diving",Both,5248,"Flash Wand",37,Uncommon,"Ranged"
204,"Bad Medicine",Alliance,4126,"Guerrilla Cleaver",34,Uncommon,"One-Hand"
204,"Bad Medicine",Alliance,4140,"Palm Frond Mantle",34,Uncommon,"Shoulder"
331,"Report to Doren",Both,4123,"Frost Metal Pauldrons",37,Uncommon,"Shoulder"
331,"Report to Doren",Both,4139,"Junglewalker Sandals",37,Uncommon,"Feet"
600,"Venture Company Mining",Both,4128,"Silver Spade",41,Uncommon,"Two-Hand"
600,"Venture Company Mining",Both,5253,"Goblin Igniter",40,Uncommon,"Ranged"
582,"Headhunting",Horde,4132,"Darkspear Armsplints",37,Uncommon,"Wrist"
582,"Headhunting",Horde,4133,"Darkspear Cuffs",37,Uncommon,"Wrist"
592,"Saving Yenniku",Horde,4134,"Nimboya's Mystical Staff",46,Rare,"Two-Hand"
592,"Saving Yenniku",Horde,6723,"Medal of Courage",45,Rare,"Neck"
598,"Split Bone Necklace",Horde,4137,"Darkspear Shoes",42,Uncommon,"Feet"
598,"Split Bone Necklace",Horde,4136,"Darkspear Boots",42,Uncommon,"Feet"
633,"The Thandol Span",Both,4504,"Dwarven Guard Cloak",31,Uncommon,"Back"
633,"The Thandol Span",Both,4505,"Swampland Trousers",31,Uncommon,"Legs"
646,"Trol'kalar",Horde,4507,"Pit Fighter's Shield",42,Rare,"Off Hand"
646,"Trol'kalar",Horde,4508,"Blood-tinged Armor",42,Rare,"Chest"
1013,"The Book of Ur",Horde,4534,"Steel-clasped Bracers",29,Uncommon,"Wrist"
1013,"The Book of Ur",Horde,6335,"Grizzled Boots",29,Uncommon,"Feet"
673,"Foul Magics",Horde,4543,"White Drakeskin Cap",40,Uncommon,"Head"
673,"Foul Magics",Horde,4545,"Radiant Silver Bracers",40,Uncommon,"Wrist"
666,"Sunken Treasure",Both,4547,"Gnomish Zapper",40,Uncommon,"Ranged"
666,"Sunken Treasure",Both,4548,"Servomechanic Sledgehammer",41,Uncommon,"Two-Hand"
667,"Death From Below",Both,4549,"Seafire Band",46,Uncommon,"Finger"
667,"Death From Below",Both,4550,"Coldwater Ring",46,Uncommon,"Finger"
733,"Scrounging",Both,4652,"Salbac Shield",45,Uncommon,"Off Hand"
733,"Scrounging",Both,4653,"Ironheel Boots",45,Uncommon,"Feet"
685,"Wanted! Otto and Falconcrest",Alliance,4745,"War Rider Bracers",40,Uncommon,"Wrist"
685,"Wanted! Otto and Falconcrest",Alliance,5247,"Rod of Sorrow",39,Uncommon,"Ranged"
765,"Supervisor Fizsprocket",Horde,4964,"Goblin Smasher",12,Uncommon,"Two-Hand"
765,"Supervisor Fizsprocket",Horde,4974,"Compact Fighting Knife",12,Uncommon,"One-Hand"
680,"The Real Threat",Horde,4976,"Mistspray Kilt",40,Uncommon,"Legs"
680,"The Real Threat",Horde,4977,"Sword of Hammerfall",41,Uncommon,"One-Hand"
697,"Malin's Request",Both,4975,"Vigilant Buckler",39,Rare,"Off Hand"
697,"Malin's Request",Both,15104,"Wingborne Boots",39,Rare,"Feet"
1203,"Jarl Needs a Blade",Both,5016,"Artisan's Trousers",35,Uncommon,"Legs"
1203,"Jarl Needs a Blade",Both,9622,"Reedknot Ring",35,Uncommon,"Finger"
872,"The Disruption Ends",Horde,5275,"Binding Girdle",15,Uncommon,"Waist"
872,"The Disruption Ends",Horde,5328,"Cinched Belt",15,Uncommon,"Waist"
891,"The Guns of Northwatch",Horde,5309,"Privateer Musket",20,Uncommon,"Ranged"
891,"The Guns of Northwatch",Horde,5310,"Sea Dog Britches",20,Uncommon,"Legs"
899,"Consumed by Hatred",Horde,5314,"Boar Hunter's Cape",20,Uncommon,"Back"
899,"Consumed by Hatred",Horde,6477,"Grassland Sash",20,Uncommon,"Waist"
898,"Free From the Hold",Horde,5312,"Riveted Gauntlets",20,Uncommon,"Hands"
898,"Free From the Hold",Horde,5311,"Buckled Boots",21,Uncommon,"Feet"
906,"Betrayal from Within",Horde,5317,"Dry Moss Tunic",25,Uncommon,"Chest"
906,"Betrayal from Within",Horde,5316,"Barkshell Tunic",25,Uncommon,"Chest"
888,"Stolen Booty",Both,5320,"Padded Lamellar Boots",16,Uncommon,"Feet"
888,"Stolen Booty",Both,5337,"Wayfaring Gloves",16,Uncommon,"Hands"
893,"Weapons of Choice",Horde,5323,"Everglow Lantern",25,Uncommon,"Held In Off-hand"
893,"Weapons of Choice",Horde,5322,"Demolition Hammer",26,Uncommon,"Two-Hand"
976,"Supplies to Auberdine",Both,5323,"Everglow Lantern",25,Uncommon,"Held In Off-hand"
976,"Supplies to Auberdine",Both,6721,"Chestplate of Kor",24,Uncommon,"Chest"
902,"Samophlange",Both,5325,"Welding Shield",16,Uncommon,"Off Hand"
902,"Samophlange",Both,5324,"Engineer's Hammer",16,Uncommon,"One-Hand"
863,"The Escape",Both,5327,"Greasy Tinker's Pants",18,Uncommon,"Legs"
863,"The Escape",Both,5326,"Flaring Baton",18,Uncommon,"Ranged"
486,"Ursal the Mauler",Alliance,5459,"Defender Axe",13,Uncommon,"One-Hand"
486,"Ursal the Mauler",Alliance,5587,"Thornroot Club",13,Uncommon,"One-Hand"
981,"The Tower of Althalaxx",Both,5614,"Seraph's Strike",31,Uncommon,"Two-Hand"
981,"The Tower of Althalaxx",Both,10043,"Pious Legwraps",31,Uncommon,"Legs"
973,"The Tower of Althalaxx",Both,5613,"Staff of the Purifier",23,Uncommon,"Two-Hand"
973,"The Tower of Althalaxx",Both,5622,"Clergy Ring",22,Uncommon,"Finger"
951,"Mathystra Relics",Both,5615,"Woodsman Sword",20,Uncommon,"Two-Hand"
951,"Mathystra Relics",Both,5757,"Hardwood Cudgel",20,Uncommon,"One-Hand"
943,"The Absent Minded Prospector",Both,5627,"Relic Blade",20,Uncommon,"One-Hand"
943,"The Absent Minded Prospector",Both,5626,"Skullchipper",20,Uncommon,"Two-Hand"
1044,"Answered Questions",Alliance,5817,"Lunaris Bow",30,Uncommon,"Ranged"
1044,"Answered Questions",Alliance,5818,"Moonbeam Wand",30,Uncommon,"Ranged"
1031,"The Branch of Cenarius",Both,5820,"Faerie Mantle",32,Uncommon,"Shoulder"
1031,"The Branch of Cenarius",Both,11229,"Brightscale Girdle",32,Uncommon,"Waist"
1487,"Deviate Eradication",Both,6481,"Dagmire Gauntlets",23,Uncommon,"Hands"
1487,"Deviate Eradication",Both,8071,"Sizzle Stick",23,Uncommon,"Ranged"
868,"Egg Hunt",Horde,6503,"Harlequin Robes",22,Uncommon,"Chest"
868,"Egg Hunt",Horde,6502,"Violet Scale Armor",22,Uncommon,"Chest"
914,"Leaders of the Fang",Horde,6505,"Crescent Staff",24,Rare,"Two-Hand"
914,"Leaders of the Fang",Horde,6504,"Wingblade",24,Rare,"One-Hand"
1058,"Jin'Zil's Forest Magic",Horde,6664,"Voodoo Mantle",26,Uncommon,"Shoulder"
1058,"Jin'Zil's Forest Magic",Horde,6665,"Hexed Bracers",26,Uncommon,"Wrist"
1096,"Gerenzo Wrenchwhistle",Horde,6668,"Draftsman Boots",27,Uncommon,"Feet"
1096,"Gerenzo Wrenchwhistle",Horde,6667,"Engineer's Cloak",27,Uncommon,"Back"
1059,"Reclaiming the Charred Vale",Alliance,6675,"Tempered Bracers",27,Uncommon,"Wrist"
1059,"Reclaiming the Charred Vale",Alliance,6676,"Constable Buckler",27,Uncommon,"Off Hand"
1189,"Safety First",Both,6726,"Razzeric's Customized Seatbelt",41,Uncommon,"Waist"
1189,"Safety First",Both,6727,"Razzeric's Racing Grips",41,Uncommon,"Hands"
1137,"News for Fizzle",Both,6729,"Fizzle's Zippy Lighter",38,Uncommon,"Ranged"
1137,"News for Fizzle",Both,6732,"Gnomish Mechanic's Gloves",38,Uncommon,"Hands"
1197,"The Sacred Flame",Horde,6739,"Cliffrunner's Aim",29,Uncommon,"Ranged"
1197,"The Sacred Flame",Horde,6740,"Azure Sash",29,Uncommon,"Waist"
1184,"Parts of the Swarm",Horde,6737,"Dryleaf Pants",35,Uncommon,"Legs"
1184,"Parts of the Swarm",Horde,6738,"Bleeding Crescent",35,Uncommon,"One-Hand"
1436,"Alliance Relations",Horde,6744,"Gloves of Kapelan",33,Uncommon,"Hands"
1436,"Alliance Relations",Horde,6745,"Swiftrunner Cape",33,Uncommon,"Back"
1488,"The Corrupter",Horde,6746,"Basalt Buckler",40,Uncommon,"Off Hand"
1488,"The Corrupter",Horde,6747,"Enforcer Pauldrons",40,Uncommon,"Shoulder"
1142,"Mortality Wanes",Alliance,6751,"Mourning Shawl",30,Uncommon,"Back"
1142,"Mortality Wanes",Alliance,6752,"Lancer Boots",30,Uncommon,"Feet"
1380,"Khan Hratha",Both,6773,"Gelkis Marauder Chain",42,Uncommon,"Chest"
1380,"Khan Hratha",Both,6774,"Uthek's Finger",42,Uncommon,"Held In Off-hand"
1366,"Centaur Bounty",Horde,6784,"Braced Handguards",36,Uncommon,"Hands"
1366,"Centaur Bounty",Horde,6780,"Lilac Sash",36,Uncommon,"Waist"
1381,"Khan Hratha",Both,6788,"Magram Hunter's Belt",42,Uncommon,"Waist"
1381,"Khan Hratha",Both,6789,"Ceremonial Centaur Blanket",42,Uncommon,"Back"
1457,"The Karnitol Shipwreck",Both,6792,"Sanguine Pauldrons",40,Uncommon,"Shoulder"
1457,"The Karnitol Shipwreck",Both,6791,"Hellion Boots",40,Uncommon,"Feet"
1467,"Reagents for Reclaimers Inc.",Both,6794,"Stormfire Gauntlets",40,Uncommon,"Hands"
1467,"Reagents for Reclaimers Inc.",Both,6793,"Auric Bracers",40,Uncommon,"Wrist"
1273,"Questioning Reethe",Horde,6797,"Eyepoker",37,Uncommon,"Ranged"
1273,"Questioning Reethe",Horde,6798,"Blasting Hackbut",37,Uncommon,"Ranged"
1394,"Final Passage",Horde,6804,"Windstorm Hammer",34,Rare,"One-Hand"
1394,"Final Passage",Horde,6806,"Dancing Flame",40,Rare,"Ranged"
1383,"Nothing But The Truth",Horde,6832,"Cloak of Blight",42,Uncommon,"Back"
1383,"Nothing But The Truth",Horde,11265,"Cragwood Maul",42,Uncommon,"Two-Hand"
1740,"The Orb of Soran'ruk",Both,6898,"Orb of Soran'ruk",25,Uncommon,"Held In Off-hand"
1740,"The Orb of Soran'ruk",Both,15109,"Staff of Soran'ruk",25,Uncommon,"Two-Hand"
1199,"Twilight Falls",Alliance,7000,"Heartwood Girdle",25,Uncommon,"Waist"
1199,"Twilight Falls",Alliance,6998,"Nimbus Boots",25,Uncommon,"Feet"
1200,"Blackfathom Villainy",Both,7001,"Gravestone Scepter",29,Rare,"Ranged"
1200,"Blackfathom Villainy",Both,7002,"Arctic Buckler",29,Rare,"Off Hand"
6561,"Blackfathom Villainy",Both,7001,"Gravestone Scepter",29,Rare,"Ranged"
6561,"Blackfathom Villainy",Both,7002,"Arctic Buckler",29,Rare,"Off Hand"
1275,"Researching the Corruption",Both,7003,"Beetle Clasps",27,Uncommon,"Wrist"
1275,"Researching the Corruption",Both,7004,"Prelacy Cape",27,Uncommon,"Back"
181,"Look To The Stars",Alliance,7106,"Zodiac Gloves",33,Uncommon,"Hands"
181,"Look To The Stars",Alliance,7107,"Belt of the Stars",33,Uncommon,"Waist"
1880,"Mage-tastic Gizmonitor",Both,7507,"Arcane Orb",10,Uncommon,"Held In Off-hand"
1880,"Mage-tastic Gizmonitor",Both,9514,"Arcane Staff",10,Uncommon,"Two-Hand"
1882,"The Balnir Farmstead",Both,7507,"Arcane Orb",10,Uncommon,"Held In Off-hand"
1882,"The Balnir Farmstead",Both,9514,"Arcane Staff",10,Uncommon,"Two-Hand"
1861,"Mirror Lake",Both,7508,"Ley Orb",13,Uncommon,"Held In Off-hand"
1861,"Mirror Lake",Both,9513,"Ley Staff",13,Uncommon,"Two-Hand"
1884,"Ju-Ju Heaps",Both,7508,"Ley Orb",13,Uncommon,"Held In Off-hand"
1884,"Ju-Ju Heaps",Both,9513,"Ley Staff",13,Uncommon,"Two-Hand"
9404,"Recently Living",Horde,7508,"Ley Orb",13,Uncommon,"Held In Off-hand"
9404,"Recently Living",Horde,9513,"Ley Staff",13,Uncommon,"Two-Hand"
9595,"Control",Both,7508,"Ley Orb",13,Uncommon,"Held In Off-hand"
9595,"Control",Both,9513,"Ley Staff",13,Uncommon,"Two-Hand"
1946,"Nether-lace Garment",Both,7512,"Nether-lace Robe",31,Uncommon,"Chest"
1946,"Nether-lace Garment",Both,9515,"Nether-lace Tunic",31,Uncommon,"Chest"
1958,"Celestial Power",Both,7515,"Celestial Orb",40,Rare,"Held In Off-hand"
1958,"Celestial Power",Both,9517,"Celestial Stave",40,Rare,"Two-Hand"
1942,"Astral Knot Garment",Both,7511,"Astral Knot Robe",31,Uncommon,"Chest"
1942,"Astral Knot Garment",Both,9516,"Astral Knot Blouse",31,Uncommon,"Chest"
2040,"Underground Assault",Alliance,7606,"Polar Gauntlets",22,Uncommon,"Hands"
2040,"Underground Assault",Alliance,7607,"Sable Wand",22,Uncommon,"Ranged"
2139,"Tharnariun's Hope",Both,7738,"Evergreen Gloves",18,Uncommon,"Hands"
2139,"Tharnariun's Hope",Both,7739,"Timberland Cape",18,Uncommon,"Back"
1177,"Hungry!",Both,9519,"Durtfeet Stompers",36,Uncommon,"Feet"
1177,"Hungry!",Both,9518,"Mud's Crushers",36,Uncommon,"Hands"
679,"Call to Arms",Horde,9520,"Silent Hunter",41,Uncommon,"One-Hand"
679,"Call to Arms",Horde,9521,"Skullsplitter",41,Uncommon,"Two-Hand"
2904,"A Fine Mess",Both,9536,"Fairywing Mantle",30,Uncommon,"Shoulder"
2904,"A Fine Mess",Both,9535,"Fire-welded Bracers",30,Uncommon,"Wrist"
2846,"Tiara of the Deep",Both,9527,"Spellshifter Rod",46,Uncommon,"Two-Hand"
2846,"Tiara of the Deep",Both,9531,"Gemshale Pauldrons",46,Uncommon,"Shoulder"
2768,"Divino-matic Rod",Both,9534,"Engineer's Guild Headpiece",47,Rare,"Head"
2768,"Divino-matic Rod",Both,9533,"Masons Fraternity Ring",47,Rare,"Finger"
2930,"Data Rescue",Alliance,9604,"Mechanic's Pipehammer",30,Uncommon,"Two-Hand"
2930,"Data Rescue",Alliance,9605,"Repairman's Cape",30,Uncommon,"Back"
483,"The Relics of Wakening",Alliance,9599,"Barkmail Leggings",10,Uncommon,"Legs"
483,"The Relics of Wakening",Alliance,9603,"Gritroot Staff",10,Uncommon,"Two-Hand"
2561,"Druid of the Claw",Alliance,9598,"Sleeping Robes",10,Uncommon,"Chest"
2561,"Druid of the Claw",Alliance,18957,"Brushwood Blade",10,Uncommon,"One-Hand"
2928,"Gyrodrillmatic Excavationators",Alliance,9608,"Shoni's Disarming Tool",31,Uncommon,"Off Hand"
2928,"Gyrodrillmatic Excavationators",Alliance,9609,"Shilly Mitts",31,Uncommon,"Hands"
2240,"The Hidden Chamber",Alliance,9626,"Dwarven Charge",42,Uncommon,"Two-Hand"
2240,"The Hidden Chamber",Alliance,9627,"Explorers' League Lodestar",42,Uncommon,"Held In Off-hand"
2822,"The Mark of Quality",Horde,9633,"Jangdor's Handcrafted Boots",45,Uncommon,"Feet"
2822,"The Mark of Quality",Horde,9632,"Jangdor's Handcrafted Gloves",45,Uncommon,"Hands"
2821,"The Mark of Quality",Alliance,9630,"Pratt's Handcrafted Boots",45,Uncommon,"Feet"
2821,"The Mark of Quality",Alliance,9631,"Pratt's Handcrafted Gloves",45,Uncommon,"Hands"
2874,"Deliver to MacKinley",Both,9636,"Swashbuckler Sash",45,Uncommon,"Waist"
2874,"Deliver to MacKinley",Both,9637,"Shinkicker Boots",45,Uncommon,"Feet"
1560,"Tooga's Quest",Both,9638,"Chelonian Cuffs",50,Uncommon,"Wrist"
1560,"Tooga's Quest",Both,9642,"Band of the Great Tortoise",50,Uncommon,"Finger"
2994,"Saving Sharpbeak",Alliance,9651,"Gryphon Rider's Stormhammer",53,Rare,"One-Hand"
2994,"Saving Sharpbeak",Alliance,9652,"Gryphon Rider's Leggings",53,Rare,"Legs"
836,"Rescue OOX-09/HL!",Both,9645,"Gnomish Inventor Boots",49,Uncommon,"Feet"
836,"Rescue OOX-09/HL!",Both,9646,"Gnomish Water Sinking Device",49,Uncommon,"Feet"
648,"Rescue OOX-17/TN!",Both,9643,"Optomatic Deflector",51,Uncommon,"Off Hand"
648,"Rescue OOX-17/TN!",Both,9644,"Thermotastic Egg Timer",51,Uncommon,"Held In Off-hand"
2767,"Rescue OOX-22/FE!",Both,9647,"Failed Flying Experiment",48,Uncommon,"Shoulder"
2767,"Rescue OOX-22/FE!",Both,9648,"Chainlink Towel",48,Uncommon,"Back"
2845,"Wandering Shay",Both,9656,"Granite Grips",49,Uncommon,"Hands"
2845,"Wandering Shay",Both,9657,"Vinehedge Cinch",49,Uncommon,"Waist"
2942,"The Morrow Stone",Both,9655,"Seedtime Hoop",50,Uncommon,"Finger"
2942,"The Morrow Stone",Both,9654,"Cairnstone Sliver",50,Uncommon,"Ranged"
2987,"Gordunni Cobalt",Horde,9660,"Stargazer Cloak",43,Uncommon,"Back"
2987,"Gordunni Cobalt",Horde,9658,"Boots of the Maharishi",43,Uncommon,"Feet"
2871,"Delivering the Relic",Alliance,9663,"Dawnrider's Chestpiece",45,Uncommon,"Chest"
2871,"Delivering the Relic",Alliance,9664,"Sentinel's Guard",45,Uncommon,"Head"
2903,"The Battle Plans",Horde,9661,"Earthclasp Barrier",43,Uncommon,"Off Hand"
2903,"The Battle Plans",Horde,9662,"Rushridge Boots",43,Uncommon,"Feet"
3062,"Dark Heart",Horde,9665,"Wingcrest Gloves",50,Uncommon,"Hands"
3062,"Dark Heart",Horde,9666,"Stronghorn Girdle",50,Uncommon,"Waist"
1169,"Identifying the Brood",Horde,9703,"Scorched Cape",43,Uncommon,"Back"
1169,"Identifying the Brood",Horde,9704,"Rustler Gloves",43,Uncommon,"Hands"
1168,"Army of the Black Dragon",Horde,9706,"Tharg's Disk",43,Uncommon,"Off Hand"
1168,"Army of the Black Dragon",Horde,9705,"Tharg's Shoelace",43,Uncommon,"Waist"
1358,"Sample for Helbrim",Both,10638,"Long Draping Cape",15,Uncommon,"Back"
1358,"Sample for Helbrim",Both,10637,"Brewer's Gloves",15,Uncommon,"Hands"
3514,"Horde Presence",Horde,10653,"Trailblazer Boots",30,Uncommon,"Feet"
3514,"Horde Presence",Horde,10654,"Jutebraid Gloves",31,Uncommon,"Hands"
3369,"In Nightmares",Horde,10657,"Talbar Mantle",26,Uncommon,"Shoulder"
3369,"In Nightmares",Horde,10658,"Quagmire Galoshes",25,Uncommon,"Feet"
3370,"In Nightmares",Both,10657,"Talbar Mantle",26,Uncommon,"Shoulder"
3370,"In Nightmares",Both,10658,"Quagmire Galoshes",25,Uncommon,"Feet"
1172,"The Brood of Onyxia",Horde,10700,"Encarmine Boots",45,Uncommon,"Feet"
1172,"The Brood of Onyxia",Horde,10701,"Boots of Zua'tec",45,Uncommon,"Feet"
3507,"Betrayed",Horde,10709,"Pyrestone Orb",55,Uncommon,"Held In Off-hand"
3507,"Betrayed",Horde,11120,"Belgrom's Hammer",55,Uncommon,"One-Hand"
3461,"Return to Tymor",Both,10708,"Skullspell Orb",52,Uncommon,"Held In Off-hand"
3461,"Return to Tymor",Both,10707,"Steelsmith Greaves",52,Uncommon,"Feet"
1173,"Challenge Overlord Mok'Morokk",Horde,10703,"Fiendish Skiv",45,Uncommon,"One-Hand"
1173,"Challenge Overlord Mok'Morokk",Horde,10704,"Chillnail Splinter",46,Uncommon,"Ranged"
2972,"Doling Justice",Alliance,10705,"Firwillow Wristbands",47,Uncommon,"Wrist"
2972,"Doling Justice",Alliance,10706,"Nightscale Girdle",47,Uncommon,"Waist"
3378,"Prayer to Elune",Both,10745,"Kaylari Shoulders",50,Uncommon,"Shoulder"
3378,"Prayer to Elune",Both,10746,"Runesteel Vambraces",50,Uncommon,"Wrist"
1364,"Mazen's Behest",Both,10747,"Teacher's Sash",41,Uncommon,"Waist"
1364,"Mazen's Behest",Both,10748,"Wanderlust Boots",41,Uncommon,"Feet"
3628,"You Are Rakh'likh, Demon",Both,10779,"Demon's Blood",60,Uncommon,"Trinket"
3628,"You Are Rakh'likh, Demon",Both,10778,"Necklace of Sanctuary",60,Uncommon,"Neck"
3301,"Mura Runetotem",Horde,10820,"Jackseed Belt",15,Uncommon,"Waist"
3301,"Mura Runetotem",Horde,10821,"Sower's Cloak",15,Uncommon,"Back"
3341,"Bring the End",Horde,10823,"Vanquisher's Sword",44,Rare,"One-Hand"
3341,"Bring the End",Horde,10824,"Amberglow Talisman",44,Rare,"Neck"
3636,"Bring the Light",Alliance,10823,"Vanquisher's Sword",44,Rare,"One-Hand"
3636,"Bring the Light",Alliance,10824,"Amberglow Talisman",44,Rare,"Neck"
3161,"Gahz'ridian",Both,10826,"Staff of Lore",48,Uncommon,"Two-Hand"
3161,"Gahz'ridian",Both,10827,"Surveyor's Tunic",48,Uncommon,"Chest"
1446,"Jammal'an the Prophet",Both,11123,"Rainstrider Leggings",55,Rare,"Legs"
1446,"Jammal'an the Prophet",Both,11124,"Helm of Exile",55,Rare,"Head"
3924,"Samophlange Manual",Horde,11855,"Tork Wrench",19,Uncommon,"Held In Off-hand"
3924,"Samophlange Manual",Horde,11854,"Samophlange Screwdriver",19,Uncommon,"Two-Hand"
4266,"A Hero's Welcome",Alliance,11856,"Ceremonial Elven Blade",45,Uncommon,"One-Hand"
4266,"A Hero's Welcome",Alliance,11857,"Sanctimonial Rod",46,Uncommon,"Two-Hand"
4450,"Ledger from Tanaris",Both,11861,"Girdle of Reprisal",46,Uncommon,"Waist"
4450,"Ledger from Tanaris",Both,11860,"Charged Lightning Rod",46,Uncommon,"Ranged"
2976,"A Grim Discovery",Horde,11858,"Battlehard Cape",45,Uncommon,"Back"
2976,"A Grim Discovery",Horde,11859,"Jademoon Orb",45,Uncommon,"Held In Off-hand"
4201,"The Love Potion",Both,11866,"Nagmara's Whipping Belt",55,Rare,"Waist"
4201,"The Love Potion",Both,11962,"Manacle Cuffs",55,Rare,"Wrist"
3825,"Ogre Head On A Stick = Party",Both,11867,"Maddening Gauntlets",53,Uncommon,"Hands"
3825,"Ogre Head On A Stick = Party",Both,11868,"Choking Band",53,Uncommon,"Finger"
4261,"Ancient Spirit",Both,11874,"Clouddrift Mantle",56,Uncommon,"Shoulder"
4261,"Ancient Spirit",Both,11873,"Ethereal Mist Cape",56,Uncommon,"Back"
4292,"The Bait for Lar'korwi",Both,11882,"Outrider Leggings",56,Uncommon,"Legs"
4292,"The Bait for Lar'korwi",Both,11876,"Plainstalker Tunic",56,Uncommon,"Chest"
3791,"The Mystery of Morrowgrain",Both,11889,"Bark Iron Pauldrons",50,Uncommon,"Shoulder"
3791,"The Mystery of Morrowgrain",Both,11888,"Quintis' Research Gloves",50,Uncommon,"Hands"
4301,"The Mighty U'cha",Both,11906,"Beastsmasher",55,Uncommon,"One-Hand"
4301,"The Mighty U'cha",Both,11907,"Beastslayer",55,Uncommon,"Two-Hand"
3882,"Roll the Bones",Both,11908,"Archaeologist's Quarry Boots",55,Uncommon,"Feet"
3882,"Roll the Bones",Both,11909,"Excavator's Utility Belt",55,Uncommon,"Waist"
4501,"Beware of Pterrordax",Both,11918,"Grotslab Gloves",55,Uncommon,"Hands"
4501,"Beware of Pterrordax",Both,11919,"Cragplate Greaves",55,Uncommon,"Feet"
4126,"Hurley Blackbreath",Alliance,11964,"Swiftstrike Cudgel",55,Uncommon,"One-Hand"
4126,"Hurley Blackbreath",Alliance,12000,"Limb Cleaver",55,Uncommon,"Two-Hand"
4134,"Lost Thunderbrew Recipe",Both,11964,"Swiftstrike Cudgel",55,Uncommon,"One-Hand"
4134,"Lost Thunderbrew Recipe",Both,12000,"Limb Cleaver",55,Uncommon,"Two-Hand"
4513,"A Little Slime Goes a Long Way",Alliance,12050,"Hazecover Boots",54,Uncommon,"Feet"
4513,"A Little Slime Goes a Long Way",Alliance,12051,"Brazen Gauntlets",54,Uncommon,"Hands"
4363,"The Princess's Surprise",Alliance,12543,"Songstone of Ironforge",60,Rare,"Finger"
4363,"The Princess's Surprise",Alliance,12548,"Magni's Will",60,Rare,"Finger"
4004,"The Princess Saved?",Horde,12544,"Thrall's Resolve",60,Rare,"Finger"
4004,"The Princess Saved?",Horde,12545,"Eye of Orgrimmar",60,Rare,"Finger"
5167,"Legplates of the Chromatic Defier",Both,12903,"Legguards of the Chromatic Defier",62,Epic,"Legs"
5167,"Legplates of the Chromatic Defier",Both,12945,"Legplates of the Chromatic Defier",62,Epic,"Legs"
5213,"The Active Agent",Both,13209,"Seal of the Dawn",61,Rare,"Trinket"
5213,"The Active Agent",Both,19812,"Rune of the Dawn",61,Rare,"Trinket"
5243,"Houses of the Holy",Both,13216,"Crown of the Penitent",61,Uncommon,"Head"
5243,"Houses of the Holy",Both,13217,"Band of the Penitent",61,Uncommon,"Finger"
5060,"Locked Away",Both,13474,"Farmer Dalson's Shotgun",56,Uncommon,"Ranged"
5060,"Locked Away",Both,13475,"Dalson Family Wedding Ring",55,Uncommon,"Finger"
4964,"The Completed Orb of Dar'Orahil",Both,15106,"Staff of Dar'Orahil",40,Uncommon,"Two-Hand"
4964,"The Completed Orb of Dar'Orahil",Both,15108,"Orb of Dar'Orahil",40,Rare,"Held In Off-hand"
4975,"The Completed Orb of Noh'Orahil",Both,15105,"Staff of Noh'Orahil",40,Uncommon,"Two-Hand"
4975,"The Completed Orb of Noh'Orahil",Both,15107,"Orb of Noh'Orahil",40,Rare,"Held In Off-hand"
1138,"Fruit of the Sea",Alliance,15406,"Crustacean Boots",17,Uncommon,"Feet"
1138,"Fruit of the Sea",Alliance,15405,"Shucking Gloves",17,Uncommon,"Hands"
661,"Hints of a New Plague?",Alliance,15455,"Dustfall Robes",37,Uncommon,"Chest"
661,"Hints of a New Plague?",Alliance,15456,"Lightstep Leggings",37,Uncommon,"Legs"
5724,"Returning the Lost Satchel",Horde,15452,"Featherbead Bracers",18,Uncommon,"Wrist"
5724,"Returning the Lost Satchel",Horde,15453,"Savannah Bracers",18,Uncommon,"Wrist"
4904,"Free at Last",Horde,15468,"Windsong Drape",29,Uncommon,"Back"
4904,"Free at Last",Horde,15469,"Windsong Cinch",29,Uncommon,"Waist"
5147,"Wanted - Arnak Grimtotem",Horde,15470,"Plainsguard Leggings",29,Uncommon,"Legs"
5147,"Wanted - Arnak Grimtotem",Horde,15471,"Brawnhide Armor",29,Uncommon,"Chest"
5561,"Kodo Roundup",Both,15697,"Kodo Rustler Boots",38,Uncommon,"Feet"
5561,"Kodo Roundup",Both,15698,"Wrangling Spaulders",38,Uncommon,"Shoulder"
4642,"Melding of Influences",Both,15702,"Chemist's Ring",55,Uncommon,"Finger"
4642,"Melding of Influences",Both,15703,"Chemist's Smock",55,Uncommon,"Back"
5385,"The Remains of Trey Lightforge",Both,15705,"Tidecrest Blade",57,Uncommon,"One-Hand"
5385,"The Remains of Trey Lightforge",Both,15706,"Hunt Tracker Blade",57,Uncommon,"One-Hand"
5056,"Shy-Rotam",Horde,15782,"Beaststalker Blade",60,Uncommon,"One-Hand"
5056,"Shy-Rotam",Horde,15783,"Beasthunter Dagger",60,Uncommon,"One-Hand"
4883,"Guarding Secrets",Horde,15796,"Seaspray Bracers",59,Uncommon,"Wrist"
4883,"Guarding Secrets",Horde,15797,"Shining Armplates",59,Uncommon,"Wrist"
4971,"A Matter of Time",Both,15812,"Orchid Amice",56,Uncommon,"Shoulder"
4971,"A Matter of Time",Both,15813,"Gold Link Belt",56,Uncommon,"Waist"
6031,"Runecloth",Both,15822,"Shadowskin Spaulders",55,Uncommon,"Shoulder"
